,country,year,parent_company,empty,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers
3353,Hong Kong,2019,Taiwan Bi Fei Duo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7,67.0
3354,Hong Kong,2019,Liao Shu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7,67.0
3355,Hong Kong,2019,Super Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7,67.0
3356,India,2019,Grand Total,0.0,2.0,661.0,985.0,239.0,78.0,97.0,4.0,2066.0,4,88.0
3357,India,2019,Unbranded,0.0,1.0,210.0,117.0,68.0,18.0,97.0,4.0,515.0,4,88.0
3358,India,2019,SS Food Products,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,218.0,4,88.0
3359,India,2019,PepsiCo,0.0,0.0,0.0,107.0,13.0,0.0,0.0,0.0,120.0,4,88.0
3360,India,2019,Britannia,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,110.0,4,88.0
3361,India,2019,Perfetti van Melle,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,96.0,4,88.0
3362,India,2019,Milma,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,94.0,4,88.0
3363,India,2019,Mondelez International,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0,4,88.0
3364,India,2019,ITC,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,67.0,4,88.0
3365,India,2019,The Coca-Cola Company,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,62.0,4,88.0
3366,India,2019,Parle,0.0,0.0,0.0,38.0,10.0,0.0,0.0,0.0,48.0,4,88.0
3367,India,2019,"Mars, Incorporated",0.0,0.0,28.0,17.0,0.0,0.0,0.0,0.0,45.0,4,88.0
3368,India,2019,Rusi,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,4,88.0
3369,India,2019,Nestlé,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,40.0,4,88.0
3370,India,2019,Aachi,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0,4,88.0
3371,India,2019,Sun King,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,4,88.0
3372,India,2019,Anni,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,4,88.0
3373,India,2019,DS Group,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,26.0,4,88.0
3374,India,2019,Hans,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,4,88.0
3375,India,2019,Arcd,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,4,88.0
3376,India,2019,P&G,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,4,88.0
3377,India,2019,Naturo,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,4,88.0
3378,India,2019,Guiltfree Industries,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,4,88.0
3379,India,2019,Mc Dowell'S,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,4,88.0
3380,India,2019,Nizam,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,4,88.0
3381,India,2019,Xxx,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,4,88.0
3382,India,2019,PT Mayora Indah Tbk,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,4,88.0
3383,India,2019,Auroville Health Products,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,4,88.0
3384,India,2019,Bisleri,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,4,88.0
3385,India,2019,Richeese,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,4,88.0
3386,India,2019,Mansion House,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,88.0
3387,India,2019,Unilever,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,4,88.0
3388,India,2019,Haldiram's,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,4,88.0
3389,India,2019,Milky Mist,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,4,88.0
3390,India,2019,Reckitt Benckiser,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,4,88.0
3391,India,2019,Idium,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,4,88.0
3392,India,2019,Del Monte Pacific Limited,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,4,88.0
3393,India,2019,Mini Kutti Bidi,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,4,88.0
3394,India,2019,Reaf,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,4,88.0
3395,India,2019,Swiss,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,4,88.0
3396,India,2019,Chefs Art,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,4,88.0
3397,India,2019,Arun,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4,88.0
3398,India,2019,Kama Sutra,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4,88.0
3399,India,2019,CavinKare,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,4,88.0
3400,India,2019,Oshon,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4,88.0
3401,India,2019,Classique,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,88.0
3402,India,2019,Arogka,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4,88.0
3403,India,2019,Neon,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,88.0
3404,India,2019,Cycle Brand,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4,88.0
3405,India,2019,Aurofina,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,88.0
3406,India,2019,Arcti,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4,88.0
3407,India,2019,Amma,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4,88.0
3408,India,2019,Colgate-Palmolive,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4,88.0
3409,India,2019,Hatsun,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4,88.0
3410,India,2019,GlaxoSmithKline,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3411,India,2019,Vanteshwara,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3412,India,2019,Foodcoast international,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3413,India,2019,Himalaya,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3414,India,2019,Aqua French,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3415,India,2019,Clinic Plus,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3416,India,2019,Nivas,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3417,India,2019,Coramills,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3418,India,2019,Sbs,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3419,India,2019,Jk,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3420,India,2019,Score,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3421,India,2019,Nandini,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4,88.0
3422,India,2019,Nabati,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3423,India,2019,Tong,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3424,India,2019,Asswins,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3425,India,2019,Aroma,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4,88.0
3426,India,2019,Abi Fresh,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,88.0
3427,India,2019,Manama,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3428,India,2019,Meenaie,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3429,India,2019,Manforce,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3430,India,2019,Namazco Food & Beverage,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3431,India,2019,Maroma Auroville,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3432,India,2019,Rose,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,88.0
3433,India,2019,Pepe Silko Milko,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3434,India,2019,Sumeru,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3435,India,2019,Vsn,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3436,India,2019,Vitaaz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3437,India,2019,Vijay,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3438,India,2019,Vigora,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3439,India,2019,Veeba,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3440,India,2019,Vanitha,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3441,India,2019,Trayaji,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3442,India,2019,Total,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3443,India,2019,Thumbs Up,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3444,India,2019,Swiss Fresh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3445,India,2019,Svs,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,88.0
3446,India,2019,Sunlite,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3447,India,2019,Sun Aqua,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3448,India,2019,Sukhti,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3449,India,2019,Philip Morris,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3450,India,2019,Sri Ganesh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3451,India,2019,Silko Milko,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3452,India,2019,Scissors,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3453,India,2019,Sabols,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3454,India,2019,Loin Dal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3455,India,2019,Richie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3456,India,2019,Regalia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3457,India,2019,Real Fruit,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3458,India,2019,Rathnas,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3459,India,2019,RBC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3460,India,2019,Prega New,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3461,India,2019,Port Wine,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3462,India,2019,Ponlait,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,88.0
3463,India,2019,Lotte,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3464,India,2019,137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3465,India,2019,Lavian,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3466,India,2019,Joker,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3467,India,2019,Chelsea,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3468,India,2019,Ashwin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3469,India,2019,Avandraj,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3470,India,2019,Biscare,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3471,India,2019,HMD Healthcare,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3472,India,2019,Gold Fresh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3473,India,2019,Boronto,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3474,India,2019,Gazza,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3475,India,2019,Fresh Home Food,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3476,India,2019,CBL Munchee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3477,India,2019,Flubbers,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3478,India,2019,Everydrink,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3479,India,2019,Everdrink,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3480,India,2019,Eurori,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3481,India,2019,E Byte,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3482,India,2019,Dabur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3483,India,2019,Cool Lip,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3484,India,2019,Coffee Toffee,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3485,India,2019,Clairs,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3486,India,2019,Jinthaa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3487,India,2019,Invigra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3488,India,2019,Amazon / Whole Foods,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3489,India,2019,Anchor,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3490,India,2019,Jpack,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3491,India,2019,Ananda Bhavan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3492,India,2019,4700 Bc,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3493,India,2019,Anandam Supari,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3494,India,2019,Lehar,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,88.0
3495,India,2019,Anil,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3496,India,2019,A2B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3497,India,2019,Allwin,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,88.0
3498,India,2019,Whitefield diary pvt ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3499,India,2019,Shaantigiri Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3500,India,2019,Sprinkle Salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3501,India,2019,Scorlit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3502,India,2019,Shameer Ice Fruits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3503,India,2019,ATC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3504,India,2019,Aifu Food Product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3505,India,2019,Ajmi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3506,India,2019,Candia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3507,India,2019,Yashiguh Udayog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3508,India,2019,Aradhana Food Product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3509,India,2019,Cadbary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3510,India,2019,Almarai Company,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3511,India,2019,Amritacook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3512,India,2019,Britania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3513,India,2019,VKC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3514,India,2019,Unicare India Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3515,India,2019,Uncle john ice cream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3516,India,2019,Sunfeast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3517,India,2019,Bio-Ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3518,India,2019,Supplyco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3519,India,2019,Aroma Food Product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3520,India,2019,Tatranske Micko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3521,India,2019,Appollo Tyres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3522,India,2019,Aradhana Foods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3523,India,2019,Cavincare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3524,India,2019,Loreal Pvt Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3525,India,2019,Schreiber Dynamics Diaries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3526,India,2019,Cipla Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3527,India,2019,KP Namboodiri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3528,India,2019,Kaleeshwari Refineries Pvt ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3529,India,2019,Kamco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3530,India,2019,Kayar Distilleries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3531,India,2019,Kidos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3532,India,2019,Meriboy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3533,India,2019,Kingfisher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3534,India,2019,LG and Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3535,India,2019,Mayora Indah Tbk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3536,India,2019,Labs Indus Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3537,India,2019,Mars International,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3538,India,2019,Mars Incorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3539,India,2019,Lassa Ice creams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3540,India,2019,Marico Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3541,India,2019,Lemak Healthcare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3542,India,2019,MIlma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3543,India,2019,Lulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3544,India,2019,Jyothi Laboratories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3545,India,2019,Nanjil Integrated Diary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3546,India,2019,Johnson and Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3547,India,2019,Glanmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3548,India,2019,SS Food Product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3549,India,2019,Cousins group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3550,India,2019,Local Brands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3551,India,2019,Ferrero Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3552,India,2019,Fortune Gems Gold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3553,India,2019,Prayag Nutri Products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3554,India,2019,Fourrts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3555,India,2019,Perfelle Van Melle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3556,India,2019,Nirapara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3557,India,2019,Parle Agro India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3558,India,2019,Haldirams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3559,India,2019,Paras Food Product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3560,India,2019,Himalaya Drug company,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3561,India,2019,Indira Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3562,India,2019,Insulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3563,India,2019,Jacks UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3564,India,2019,Elite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,88.0
3565,Indonesia,2019,Grand Total,0.0,195.0,2798.0,4181.0,3558.0,1188.0,1365.0,24.0,13309.0,32,6850.0
3566,Indonesia,2019,Unbranded,0.0,130.0,1245.0,2258.0,370.0,998.0,1276.0,21.0,6298.0,32,6850.0
3567,Indonesia,2019,Indofood,0.0,3.0,393.0,52.0,33.0,96.0,77.0,0.0,654.0,32,6850.0
3568,Indonesia,2019,Danone,0.0,0.0,0.0,13.0,547.0,3.0,0.0,0.0,563.0,32,6850.0
3569,Indonesia,2019,PT Mayora Indah Tbk,0.0,0.0,98.0,210.0,180.0,0.0,0.0,0.0,488.0,32,6850.0
3570,Indonesia,2019,Wings Group,0.0,3.0,134.0,30.0,238.0,0.0,0.0,0.0,405.0,32,6850.0
3571,Indonesia,2019,Kelimutu,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,391.0,32,6850.0
3572,Indonesia,2019,PT Gudang Garam Tbk.,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,330.0,32,6850.0
3573,Indonesia,2019,Gunung Kawi,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,201.0,32,6850.0
3574,Indonesia,2019,Farry Brand,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,196.0,32,6850.0
3575,Indonesia,2019,Madu Rasa,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,144.0,32,6850.0
3576,Indonesia,2019,Nestlé,0.0,0.0,14.0,63.0,61.0,0.0,0.0,0.0,138.0,32,6850.0
3577,Indonesia,2019,Jasjus,0.0,0.0,0.0,124.0,1.0,0.0,0.0,0.0,125.0,32,6850.0
3578,Indonesia,2019,Kapal Api,0.0,0.0,8.0,0.0,113.0,0.0,0.0,0.0,121.0,32,6850.0
3579,Indonesia,2019,Sido Muncul,0.0,0.0,5.0,61.0,41.0,0.0,0.0,0.0,107.0,32,6850.0
3580,Indonesia,2019,Unilever,0.0,0.0,14.0,23.0,42.0,2.0,0.0,0.0,81.0,32,6850.0
3581,Indonesia,2019,The Coca-Cola Company,0.0,5.0,0.0,2.0,67.0,0.0,0.0,0.0,74.0,32,6850.0
3582,Indonesia,2019,PT Tirta Fresindo jaya,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,71.0,32,6850.0
3583,Indonesia,2019,Nutri Food,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,32,6850.0
3584,Indonesia,2019,Sampoerna,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,66.0,32,6850.0
3585,Indonesia,2019,Sari Roti,0.0,0.0,20.0,0.0,38.0,0.0,0.0,0.0,58.0,32,6850.0
3586,Indonesia,2019,Fastrasa,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,32,6850.0
3587,Indonesia,2019,Cap Orang Tua,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,51.0,32,6850.0
3588,Indonesia,2019,Nusra Air Mineral Cup,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,32,6850.0
3589,Indonesia,2019,The Gelas,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,32,6850.0
3590,Indonesia,2019,Djarum,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0,32,6850.0
3591,Indonesia,2019,Brand Lokal Kelimutu,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,32,6850.0
3592,Indonesia,2019,Otsuka,0.0,0.0,9.0,0.0,38.0,0.0,0.0,0.0,47.0,32,6850.0
3593,Indonesia,2019,Bintang Toedjoe,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,32,6850.0
